text,labelWojciechowski zrobił złe wrażenie i zapewne czeka go powtórne przesłuchanie w europarlamencie,__label__1
Hailey Bieber świętowała 23. urodziny. Dostała mnóstwo pięknych prezentów a wcześniej Justin zrobił jej romantyczne śniadanie!,__label__2
Eurowizja Junior 2019 już w niedzielę w Gliwicach. Jak oglądać finał konkursu i jak głosować na Viki Gabor?,__label__2
Izabela Olchowicz-Marcinkiewicz wystąpiła w programie "Skandaliści". Opowiedziała o dzieciństwie i byłym mężu. "Popełniłam okropny błąd",__label__2
Książę William i księżna Kate nie chcą trzymać dzieci pod kloszem. Jednak to może nie być łatwe,__label__2
Karolina Plachimowicz znów mocno o prostytucji. Niczego nie żałuje i przyznaje: To jest jak narkotyk,__label__2
Marina opublikowała zabawne wideo. Wojciech Szczęsny śpiewa a ona twerkuje w różowym szlafroku. Mają do siebie dystans,__label__2
Eva Longoria pokazała swoje spodnie sprzed ciąży. Ich rozmiar może was zadziwić,__label__2
Dziś finał "Twoja Twarz Brzmi Znajomo". Na scenie Camila Cabello i Shawn Mendes! Wiemy kto się w nich wcielił,__label__2
Maja Rutkowski zmieniła fryzurę. Postawiła na nietypowy kolor. "Odważnie ale wyjątkowo pasuje",__label__2
Związek Adriana z "Rolnik szuka żony" wciąż trwa po programie. Pochwalił się romantycznymi zdjęciami na Instagramie,__label__2
Eurowizja Junior 2019. Jak poradziła sobie Viki Gabor na próbie generalnej? Nie obyło się bez wpadek,__label__2
Znajomi straszyli Grześka i Anię z "Rolnik szuka żony" że z dwójką dzieci będzie im bardzo ciężko. Teraz oni zdradzają czy dają sobie radę,__label__2
Krzysztof Ibisz zabrał młodszego syna na finał "Tańca z gwiazdami" a jego była żona pyta do kogo Vincent jest podobny. Zdania są jednoznaczne,__label__2
Donald Tusk pochwalił się że kończy pisać książkę. Zdjęcie zaczepnie skomentowała Kasia Tusk. Nie wiedzieliśmy że tak droczy się z tatą,__label__2
Oliwia Bieniuk pokazała nowe zdjęcie na Instagramie. W takim wydaniu jeszcze jej nie widzieliśmy. Jest coraz bardziej podobna do mamy?,__label__2
Paulina Sykut błyszczała na finale "Tańca z gwiazdami" w pięknej sukni. Fani zwrócili jednak uwagę na co innego. "Człowiek całe życie się uczy",__label__2
Ewa Minge pokazała stare zdjęcie. "Tak to ja. Młoda piękna i naiwna". Fotka jest sprzed 30 lat,__label__2
W niedzielę finał Eurowizji Junior 2019. Posłuchaj wszystkich piosenek i zdecyduj kto powinien wygrać,__label__2
Ciężarna Anna Lewandowska wspomina swój sześciopak na Instagramie. "Czy wrócę do takiego stanu? Dziś moje ciało ma inne zadanie",__label__2
Sandra Kubicka opowiedziała o swoim kryzysie w związku i planach na przyszłość. Modelka chce zagrać u Vegi [TYLKO U NAS],__label__2
[TYLKO U NAS] Barbara Kurdej-Szatan komentuje plotki o odejściu z "M jak Miłość" i mówi wprost że Joasia może zginąć w kartonach,__label__2
[TYLKO U NAS] "Love Island". Marietta i Franek opowiedzieli o wspólnym mieszkaniu. Nie we wszystkim się zgadzają,__label__2
Barbara Kurdej-Szatan nie wygrała "Tańca z Gwiazdami" ale miała świetny pomysł na co przeznaczyć nagrodę. Pomyślała o wszystkich uczestnikach,__label__2
Ten wygląd Nicole Scherzinger to przeszłość. Zrobiła sobie grzywkę i... oddała się w ręce lekarza medycyny estetycznej. Efekt? Niekorzystny,__label__2
Justyna Żyła nie zawsze imponowała stylem. Teraz? Jej body z Zary za 89 złotych to prawdziwa perełka. Chcemy takie samo!,__label__2
Damian Kordas wygrał "Taniec z Gwiazdami". Udzielił nam wywiadu tuż po ogłoszeniu wyników. "Nie wierzę że mam tę kulę",__label__2
"Taniec z Gwiazdami". Basię Kurdej-Szatan wspierał nie tylko mąż. Na widowni zasiadła jej mama tata oraz córka [ZDJĘCIA],__label__2
"Taniec z Gwiazdami". Polsat ujawnił uczestniczkę kolejnej edycji. To znana piosenkarka!,__label__2
Iwona Pavlović w finale "Tańca z gwiazdami" zaszalała z kreacją. Takiej jej jeszcze nie widzieliśmy. Klasa!,__label__2
"Rolnik szuka żony". Niespodziewana przyjaźń dwóch kandydatek tej edycji. "Miło się na was patrzy",__label__2
Daniel Olbrychski miał wypadek na skuterze. "Odniósł obrażenia". Nieoficjalnie: jechał bez świateł,__label__2
Robbie Williams ingeruje w urodę? "O Panie! Ile miałeś tego botoksu?". Muzyk zaprzeczył ale przyznał się do czegoś innego,__label__2
Książę Andrzej cieszy się z rezygnacji pełnienia obowiązków królewskich? Paparazzi zrobili mu zdjęcie. Wymowne,__label__2
Klaudia El Dursi z "Top Model" powiedziała nam który uczestnik zrobi karierę w modelingu. Zdradziła również kto według niej wygra program [TYLKO U NAS],__label__2
Monika Kociołek i Karol Pieszko zdradzili nam czy są parą [KOŁO PLOTKA EXTRA],__label__2
Księżna Kate wycofała się z wydarzenia w ostatniej chwili. Oficjalny powód nie przekonuje zagranicznych mediów. Spekulują coś innego,__label__2
Eurowizja Junior 2019. Viki Gabor będzie walczyła o zwycięstwo dla Polski. Kim jest i skąd pochodzi?,__label__2
Julia Kamińska nie spędzi świąt ze swoim partnerem. Ona wróci do rodziny on zostanie w Warszawie. Piotr podał powód,__label__2
text,label﻿ME: ekspresowa wygrana Polek z debiutantkami,__label__3
Historyczny triumf Huberta Hurkacza w Winston-Salem,__label__3
Wojciech Fibak: Życzę Hubertowi by pobił moje rekordy. A Magdzie by konsekwentnie szła dalej,__label__3
Hubert Hurkacz - Benoit Paire (relacja na żywo),__label__3
Marcin Lewandowski pobił rekord Polski na 1500 metrów,__label__3
Kolejny gol Grzegorza Krychowiaka w Rosji! Bramkarz Krasnodaru mocno mu w tym pomógł,__label__3
Fiorentina - SSC Napoli (relacja na żywo),__label__3
Nowy rekord Polski Marcina Lewandowskiego na 1500 m,__label__3
Hiszpania: Valencia wciąż bez zwycięstwa,__label__3
Media w USA: monumentalny dzień polskiego tenisa,__label__3
Lewandowski z hat-trickiem. Memy po meczu Schalke - Bayern,__label__3
Szał na punkcie Kubicy Russella zmogła choroba,__label__3
Rosja: kuriozalny gol Grzegorza Krychowiaka dla Lokomotiwu Moskwa,__label__3
Magda Linette wygrała turniej w Nowym Jorku!,__label__3
Wielkie oszustwo w hicie Serie A. Sędzia jak dziecko we mgle,__label__3
Bez nowych twarzy w Grand Prix. Żagar Iversen i Fricke pewni miejsca w cyklu!,__label__3
Diamentowa Liga: Nowy rekord Polski Marcina Lewandowskiego na 1500 m,__label__3
Vuelta a Espana: Astana zwyciężyła w drużynowej czasówce szóste miejsce CCC,__label__3
Pełna dominacja Polek od początku do końca. Biało-czerwone pewnie pokonały Portugalię,__label__3
Zwycięstwo Marianne Vos w trzecim etapie Ladies Tour of Norway,__label__3
Kapitalny rekord Polski Marcina Lewandowskiego,__label__3
Kanonada w "polskim" meczu Napoli wraca z tarczą,__label__3
Hurkacz nie przyjechał by wygrać. Cel był inny,__label__3
Lech wygrał z Rakowem Gytkjaer się przełamał,__label__3
Hubert Hurkacz zarobił krocie ale fortuna czeka w US Open,__label__3
Polki rozbiły Portugalki w drugim meczu ME [skrót],__label__3
Hiszpania: ligowa wpadka Realu Madryt,__label__3
Mariusz Rumak zwolniony z Odry Opole,__label__3
Ćwiąkała: Jeden klub dwa ośrodki władzy. Zamieszanie w Valencii trwa [felieton],__label__3
Rumak nie spełnił ultimatum i stracił pracę. To pierwsze zwolnienie w tym sezonie I ligi,__label__3
Wpadka Realu. Królewscy wypuścili wygraną w ostatnich minutach,__label__3
Czy Hurkacz dołączy do Fibaka? Nasz tenisista walczy o pierwszą turniejową wygraną w karierze [na żywo],__label__3
Lewy sam zdominował Schalke i poprowadził Bayern do wygranej. Zobacz hat-tricka Polaka [wideo],__label__3
Dwa karne i przełamanie Gytkjaera. Lech lepszy od Rakowa,__label__3
Dwa gole Salaha. Liverpool pokonał Arsenal,__label__3
Oceniamy Polki po meczu z Portugalią. Najlepsze na boisku weteranki Zaroślińska-Król i Maj-Erwardt,__label__3
Szalony mecz we Florencji Napoli rozpoczyna sezon od zwycięstwa,__label__3
Hiszpania: ligowa wpadka Realu MadrytSiedem goli w szalonym meczu we Florencji! Napoli pokonało Violę w pierwszym spotkaniu sezonu,__label__3
Tokio 2020: luksusowy pakiet olimpijski za... 60 tys. dol.,__label__3
PKO Ekstraklasa: znakomite widowisko z pięcioma golami Lech minimalnie lepszy od Rakowa,__label__3
Oceniamy Polki po meczu z Portugalią. Weteranki najlepsze,__label__3
Hubert Hurkacz - Benoit Paire (na żywo),__label__3
Polki zdominowały Portugalki i wygrały drugi mecz Euro,__label__3
Zaczyna się 52. Bohdan Tomaszewski Cup. Historia polskiego tenisa,__label__3
Hurkacz za wygraną zarobił fortunę. W US Open do zgarnięcia będzie znacznie więcej,__label__3
Świetny mecz w Bełchatowie. Gytkjaer przełamał się na wyjeździe a Lech pokonał Raków,__label__3
ME siatkarek: drugie zwycięstwo Turczynek,__label__3
WTA w Nowym Jorku: świetny finał życiowy sukces Magdy Linette,__label__3
Wojciech Fibak: Życzę Hubertowi by pobił moje rekordy. A Magdzie by konsekwentnie szła dalej!,__label__3
Hurkacz po wygraniu pierwszego turnieju ATP: Wspaniały tydzień. Czuję się super ale nie mam czasu świętować,__label__3
Lewandowski sam rozstrzelał Schalke. Wyśmienity początek sezonu w wykonaniu Polaka!,__label__3
Kolarze CCC udanie rozpoczęli Vueltę. Polska grupa szósta w czasówce najszybsza Astana,__label__3
ME: Finki bliskie sprawienia niespodzianki. Urwały punkt Turcji,__label__3
Mistrzostwa Europy siatkarek: błyskawiczna wygrana Polek,__label__3
Wielka bitwa w biegu na 400 metrów.  Iga Baumgart-Witan po raz drugi zdobyła mistrzostwo Polski!,__label__3
Amerykanie piszą o monumentalnym dniu polskiego tenisa,__label__3
Dwa gole niesamowitego Salaha. Liverpool pokonał Arsenal w hicie 3. kolejki Premier League,__label__3
Robert Kubica przyciągnął tłumy kibiców na Verva Street Racing,__label__3
Skarb Kibica Serie A. Analizy transfery Polacy... to wszystko i wiele więcej już dziś z „Przeglądem Sportowym”,__label__3
Hubert Hurkacz nie przyjechał do USA by wygrać. Cel był inny,__label__3
Vuelta a Espana. Grupa CCC szósta na I etapie,__label__3
Portugalki debiutują w mistrzostwach Europy i mają nadzieję że awans będzie kamieniem milowym,__label__3
Lewandowski w swoim stylu pokonał bramkarza,__label__3
Pavlic zmarnował życiową szansę!,__label__3
Anglia: dwa gole Mohameda Salaha zwycięstwo Liverpoolu w hicie z Arsenalem,__label__3
Napoli pokonało Fiorentinę w szalonym meczu Serie A,__label__3
ACF Fiorentina - SSC Napoli: skrót meczu,__label__3
Amerykanie pod wrażeniem Hurkacza i Linette. „Monumentalny dzień polskiego tenisa”,__label__3
Kolejny gol Grzegorza Krychowiaka remis Lokomotiwu,__label__3
ATP w Winston-Salem: historyczny triumf Huberta Hurkacza,__label__3
Kolejny gol Grzegorza Krychowiaka remis Lokomotiwu,__label__3
ATP w Winston-Salem: historyczny triumf Huberta HurkaczaPiast chce 2 mln euro za Parzyszka! Włoskie Frosinone pobije swój rekord transferowy?,__label__3
Młode wilki i powrót Kuby czyli powołania na wrześniowe mecze reprezentacji. Czym zaskoczy Brzęczek?,__label__3
Vital Heynen podał szeroki skład reprezentacji na EURO. Jest powrót Kurka i Kochanowskiego,__label__3
Szybko reakcja trenera Milanu po porażce. Zapowiada zmianę taktyki Piątkowi ma się grać lepiej,__label__3
Wielka forma Lewandowskiego krytyka Glika i Piątka czyli jak Polacy radzili sobie w weekend,__label__3
Biało-czerwoni poznali deblowych rywali w US Open. Czy Łukasz Kubot znów zagra w finale?,__label__3
"Misja futbol" - program Michała Pola,__label__3
Toruń pożegnał się z honorem. Anioły walczyły do końca! [galeria],__label__3
Czworo polskich singlistów wystąpi pierwszego dnia US Open,__label__3
Koszmarne upadki przyczyną kryzysu Buczkowskiego!,__label__3
Nowakowski: Ryzyko nie może paraliżować piłkarzy,__label__3
Trener AC Milan zapowiada zmianę taktyki,__label__3
Mędrzyk: Miałam gęsią skórkę,__label__3
Wszystkie oczy na aniołki,__label__3
Koniec zamieszania,__label__3
Michniewicz: Fila i Płacheta to moi pewniacy,__label__3
Wszystkie oczy na aniołki. Polskie biegaczki skradły show podczas mistrzostw Polski w Radomiu,__label__3
Lakers nie dla Gortata. Miejsce zabrał mu stary znajomy z Orlando Magic,__label__3
Czworo polskich singlistów wystąpi pierwszego dnia US Open. Najszybciej zobaczymy Świątek potem Fręch Hurkacza i Majchrzaka,__label__3
W mistrzostwach Europy czas na sąsiadki z Ukrainy. Czy zagrożą biało-czerwonym?,__label__3
Siatkówka mocno się zmieniła. Polki z IO w Tokio wracały kilka dni a trener po biustonosze jeździł aż do Łodzi,__label__3
PSG wraca na zwycięską ścieżkę. Dwa gole Choupo-Motinga pomogły pokonać Tuluzę,__label__3
Pięta achillesowa hiszpańskich sędziów. Wytyczne dla arbitrów doprowadziły do ogólnonarodowej debaty,__label__3
Perfekcyjny rzut wolny i gol Lewandowskiego,__label__3
Piast podnosi stawkę napastnik krok od transferu,__label__3
Hubert Hurkacz z potężnym sponsorem,__label__3
Trener AC Milan zapowiada zmianę taktyki,__label__3
Diamentowa Liga: Zurych gospodarzem finałowych zawodów w 2020 i 2021 roku,__label__3
Konrad Bukowiecki: to był jeden z lepszych ruchów w mojej karierze,__label__3
MŚ w wioślarstwie: nieudany występ kobiecej dwójki podwójnej,__label__3
Grupa Lotos wspomoże Huberta Hurkacza,__label__3
Piast chce 2 mln euro za Parzyszka. Czy Włosi pobiją transferowy rekord?,__label__3
Beckhamowie bawili się na jachcie Eltona Johna. "Becks" nie szczędził czułości żonie,__label__3
Porażka najlepszego zawodnika na świecie. Wytłumaczył co się stało,__label__3
15. Bieg po Nowe Życie po królewsku,__label__3
Polacy za granicą: wielka forma Lewandowskiego krytyka Glika i Piątka,__label__3
Trener "Aniołków" zachwycony poziomem "mamy się czym pochwalić",__label__3
Młode wilki i powrót Kuby,__label__3
"Misja futbol" - program Michała Pola,__label__3
Udinese Calcio - AC Milan: skrót meczu,__label__3
Udinese Calcio - AC Milan: zwycięski gol Rodrigo BecaoPortugalki bez szans. Polskie siatkarki wygrały 3:0!Portugalki bez szans. Polskie siatkarki wygrały 3:0!,__label__3
Vuelta a Espana: Szóste miejsce polskiego teamu na inaugurację,__label__3
Real Madryt remisuje przed własną publicznością,__label__3
Hat-trick Lewandowskiego! Pewny triumf Bayernu,__label__3
Ekstraklasa: Cracovia pokonała Arkę 3:1,__label__3
Polskim kibicom anulowali bilety na mecz Rangers-Legia. "Mecz wysokiego ryzyka",__label__3
"Wszystko dla osób które mają benzynę we krwi" Ruszył Verva Street Racing w Gdyni!,__label__3
MŚ w kajakarstwie: Srebrny medal dla Walczykiewicz,__label__3
Polska mistrzyni świata we wspinaczce z biletem na igrzyska. "Były łzy radość niedowierzanie",__label__3
?Rusza Vuelta a Espana. Co pokaże Rafał Majka?,__label__3
Śledź relacje z wyścigu Vuelta a Espana i zdobywaj rowerowe gadżety,__label__3
Ekstraklasa: Jagiellonia pokonała Wisłę,__label__3
ME siatkarek: Polki pokonały Słowenię!,__label__3
Egon Zimmermann nie żyje. Był mistrzem olimpijskim w narciarstwie alpejskim,__label__3
Magda Linette awansowała do finału turnieju w Nowym Jorku,__label__3
Tor F1 strefa rajdu Dakar pokazy drifftu. Rusza Verva Street Racing w Gdyni!,__label__3
Stenzel przed siatkarskim Euro: Damski flot to najgorsza rzecz,__label__3
Legia Warszawa zremisowała z Rangers FC,__label__3
Śmierć 25-letniej biegaczki. Zmarła podczas treningu,__label__3
Alagierska przed siatkarskim Euro: Najtrudniej będzie z Włoszkami,__label__3
Legia zagra wieczorem z Glasgow Rangers,__label__3
Poczta Polska wydała znaczek z Kazimierzem Deyną,__label__3
Mistrzostwa Europy siatkarek: Jacek Nawrocki podał skład biało-czerwonych,__label__3
Polskie siatkarki w akcji. Mieliśmy zaproszenia VIP na mecze mistrzostw Europy,__label__3
Piłkarska LE: Ostatnia przeszkoda przed Legią,__label__3
Stysiak: Potrzebujemy dobrze wystawionych sytuacyjnych piłek,__label__3
Polskie koszykarki mają nowego trenera,__label__3
Znamy szeroką kadrę siatkarzy na Puchar Świata w Japonii,__label__3
Nawrocki: Siatkarskie euro to najważniejszy turniej sezonu,__label__3
Robert Lewandowski zdobył kolejną nagrodę. Polak gwiazdą roku w Niemczech,__label__3
Norweg Arne Senstad nowym trenerem reprezentacji Polski piłkarek ręcznych,__label__3
Liga niemiecka: Robert Lewandowski w jedenastce "Kickera",__label__3
Coutinho oficjalnie wypożyczony do Bayernu,__label__3
Rośnie presja na Krzysztofie Piątku. Prasa pisze o "klątwie cyfry 9",__label__3
Piłkarska Ekstraklasa: Legia - Zagłębie 1:0,__label__3
Piłkarska Ekstraklasa: Piast wygrywa z Wisłą Płock,__label__3
Rafał Kuptel: Trzeba mieć pomysł na stworzenie drużyny trzeba ją sukcesywnie budować,__label__3
Stoch: Byłem zmobilizowany bo chciałem cieszyć jak najlepszym występem na skoczni którą uwielbiam,__label__3
Letnie GP w Zakopanem: Stoch wygrywa Kubacki drugi,__label__3
Jose Mourinho płacze podczas wywiadu. „Tęsknię za futbolem”,__label__3
Renato Sanches ukarany przez Bayern,__label__3
Wczoraj mistrzostwo dzisiaj awans na igrzyska. Sukces Aleksandry Mirosław,__label__3
Jagiellonia zakończyła złą passę. Białostoczanie wygrali z Górnikiem,__label__3
Katarzyna Solińska i Robert Faron mistrzami Polski w bigach wysokogórskich,__label__3
Letnia GP w skokach. Kubacki: Po pierwszej serii nie było różowo,__label__3
Letnia GP w skokach: Polska druga Japonia wygrała konkurs drużynowy,__label__3
Zimbabwe apeluje do FIFA o rozwiązanie swojej federacji piłkarskiej,__label__3
Polska dominatorka! Aleksandra Mirosław mistrzynią świata we wspinaczce na czas,__label__3
Miał ustawiać mecze swojej reprezentacji. Został dożywotnio zdyskwalifikowany,__label__3
Ngapeth oburzony sposobem organizacji turnieju w Polsce,__label__3
Bayern się wzmacnia. Lewandowski będzie miał nowych kolegów,__label__3
Tokio: Kolejna próba przedolimpijska skrócona przez złe warunki,__label__3
Norweski biegacz trenuje też w nocy. „Moi rywale o tej porze smacznie śpią”,__label__3
Nie żyje Felice Gimondi. Legendarny kolarz miał 76 lat,__label__3
Dwa gole Lewandowskiego na inaugurację sezonu,__label__3
143. bramka Pawła Brożka i pewne zwycięstwo Wisły z ŁKS-em,__label__3
Letnie GP w skokach: W konkursie drużynowym wystąpi komplet Polaków,__label__3
Bramkarz Liverpoolu może nie zagrać w meczu przez… kibica,__label__3
Doznał kontuzji w czasie meczu. W badaniu wykryto u niego tętniaka mózgu,__label__3
Plebiscyt UEFA na najlepszego zawodnika sezonu. Ronaldo Messi i Van Dijk w finałowej trójce,__label__3
?Triumf Kenijczyków w 25. Maratonie Solidarności,__label__3
Szymon Kural multimedalistą bilardowych mistrzostw Europy. "Wszystko zaczęło się 6 lat temu",__label__3
Liverpool zdobył Superpuchar UEFA,__label__3
Piłkarska LE: Awans Legii do ostatniej rundy eliminacji,__label__3
Legia spróbuje uniknąć blamażu polskiego futbolu,__label__3
Liverpool kontra Chelsea. Kto sięgnie po Superpuchar Europy?,__label__3
Sensacje w eliminacjach Ligi Mistrzów. Porto i Celtic poza rozgrywkami,__label__3
Rekordowe zainteresowanie 8. Biegiem Charytatywnym Fundacji Tesco,__label__3
Biegacze dzieciom – zbuduj Integracyjny Plac Zabaw razem z Silesia Marathon,__label__3
"To była fantastyczna zabawa". RMF 4RACING Team na Wolf Race,__label__3
Apel Lewandowskiego wysłuchany. Bayern ma nowego skrzydłowego,__label__3
Siatkarki szykują się do Euro. Wcześniej dwa sprawdziany,__label__3
MLS: Polak zrównał się z Waynem Rooneyem,__label__3
Wicemistrz świata zdobywca Ligi Mistrzów. Wesley Sneijder kończy karierę,__label__3
Piłkarska Ekstraklasa: Remis Lechii z Jagiellonią,__label__3
Passa Piasta trwa. Od roku nie przegrali w Gliwicach,__label__3
Trudny początek sezonu dla Neymara. Kibice go zwyzywali,__label__3
Chcą zdobyć zimą K2 ale najpierw ruszają na Lhotse,__label__3
Leon o początkach w kadrze: Czułem się okropnie,__label__3
Historyczne zwycięstwo polskich lekkoatletów!,__label__3
Drzyzga: Poświęciliśmy wszystko by zdobyć bilet do Tokio,__label__3
Letni PK w skokach: Murańka wygrał w Wiśle,__label__3
Polscy siatkarze awansowali na igrzyska olimpijskie Tokio 2020,__label__3
Andrzej Bargiel o wyprawie na Mount Everest: To ma być przygoda,__label__3
Siatkarze jadą na igrzyska. Pokonali Słowenię na zakończenie turnieju w Gdańsku,__label__3
Jeden set do igrzysk. Polacy zagrają dziś ze Słowenią,__label__3
Chce wystartować na igrzyskach w kajakarstwie. Trenuje go szkoleniowiec taekwondo,__label__3
Zawalił się dach na stadionie AZ Alkmaar. Wszystko przez silny wiatr,__label__3
Bieniek: Nie zepsujemy tego co sobie ciężko wywalczyliśmy,__label__3
ME w siatkówce plażowej: Wojtasik i Kociołek ze srebrnym medalem,__label__3
?Grzegorz Grzyb wygrywa Rajd Rzeszowski. Miko Marczyk nadal liderem RSMP,__label__3
Francja pokonana! Polscy siatkarze o krok od awansu na igrzyska,__label__3
Szefowa Williamsa o finansach teamu Kubicy: Za nami kilka dobrych lat,__label__3
Johaug nominowana do prestiżowej nagrody wywołuje kontrowersje,__label__3
Dziś poznamy zwycięzcę Rajdu Rzeszowskiego,__label__3
?Wygrywa doświadczenie. Grzegorz Grzyb liderem po pierwszym dniu Rajdu Rzeszowskiego,__label__3
Muzaj po meczu z Tunezją: To była próba naszej konsekwencji,__label__3
RMF4RT Gladiators radzą: Co robić żeby się chciało?,__label__3
Kwalifikacje do igrzysk. Polacy perfekcyjnie rozpoczęli turniej w Gdańsku,__label__3
Brazylijska prokuratura nie oskarży Neymara o gwałt,__label__3
Dobry występ Świątek w Toronto. Przegrała z wiceliderką rankingu,__label__3
Piłkarska LE: Remis Legii Warszawa z greckim Atromitos,__label__3
Tour de Pologne: Vingegaard wygrał w Kościelisku,__label__3
"Fatima próbowała ratować koleżankę". Dramatyczne okoliczności śmierci gwiazd kickboxingu,__label__3
Andrzej Bargiel ogłosił cel kolejnej wyprawy,__label__3
Konarski przed kwal. olimpijskimi: Trzeba wygrać tylko trzy i aż trzy mecze,__label__3
Atromitos trzecią przeszkodą Legii na drodze do Ligi Europy,__label__3
RMF4RT Gladiators radzą: Aktywność fizyczna to nie tylko fitness klub dwa razy w tygodniu,__label__3
Manchester City i Juventus Turyn wymienili się piłkarzami,__label__3
Kacper Wróblewski rusza po zdobycz punktową w Rajdzie Rzeszowskim,__label__3
28. Rajd Rzeszowski już jutro. Na starcie Grzyb i Bouffier,__label__3
Są wyniki sekcji zwłok Bjorga Lambrechta. Kolarz miał wypadek na trasie Tour de Pologne,__label__3
Dyrektor reprezentacji Polski o wypadku Lambrechta na TdP: Fatalny zbieg okoliczności,__label__3
Siatkarze rozpoczęli przygotowania do najważniejszych meczów sezonu,__label__3
Laurent Koscielny przeszedł z Arsenalu do Bordeaux,__label__3
Tour de Pologne: Kolarze oddali hołd Bjorgowi Lambrechtowi,__label__3
Letnia GP w skokach: Trzech Polaków wystąpi w Courchevel,__label__3
Jest śledztwo ws. śmierci Dawida Kosteckiego. Art. 151 KK czyli "namowa lub pomoc do samobójstwa",__label__3
Ruszyło śledztwo ws. śmierci na TdP. "Nic nie wskazuje żeby nieprawidłowości miały miejsce",__label__3
Belgia opłakuje Bjorga Lambrechta. "Był jednym z najlepszych nowego pokolenia",__label__3
Tragiczny wypadek na Tour de Pologne. Dziś przerwa w wyścigu,__label__3
Ekstraklasa: Wisła Kraków pokonała Górnika Zabrze,__label__3
Tragiczny wypadek na trasie Tour de Pologne. Bjorg Lambrecht nie żyje,__label__3
?Łukasz Byśkiniewicz: Marzę o podium Rajdowych Samochodowych Mistrzostw Polski,__label__3
Przed polskimi siatkarzami bój o Tokio. Mieliśmy dla Was bilety,__label__3
Trener Nawrocki: Pozostał żal że zabrakło szczęścia do awansu,__label__3
Polskie siatkarki na razie bez biletów do Tokio,__label__3
Ekstraklasa: Bezbramkowe remisy Legii i Piasta zwycięstwo Lechii,__label__3
Tour de Pologne: Triumf Mezgeca w świątyni sprintu,__label__3
Manchester City zdobywcą Tarczy Wspólnoty. Liverpool pokonany,__label__3
World Tour w siatkówce plażowej: 3. miejsce Bryla i Fijałka,__label__3
F1: Hamilton najlepszy na Hungaroringu. Kubica na 19. miejscu,__label__3
Therese Johaug lekkoatletyczną mistrzynią Norwegii w biegu na 10 km,__label__3
Lewandowski apeluje o wzmocnienie Bayernu. "Sami przegraliśmy",__label__3
Arkadiusz Milik w Manchesterze United? Transfer elementem większej układanki,__label__3
Ott Tanak wygrywa Rajd Finlandii. Polacy nie startowali,__label__3
Syn Michaela Schumachera odniósł pierwsze zwycięstwo w Formule 2,__label__3
Tour de Pologne wjeżdża na Śląsk,__label__3
Froome wraca do zdrowia. "Motywacją jest rywalizacja w Tour de France",__label__3
Adam Kownacki wygrał na punkty z Chrisem Arreolą,__label__3
Tour de Pologne: Zwycięstwo Ackermanna w pierwszym etapie,__label__3
F1: Verstappen wygrywa kwalifikacje na Węgrzech. Kubica ostatni,__label__3
Polacy zajęli 2. miejsce w memoriale Wagnera. Triumf Brazylii,__label__3
Lionel Messi zawieszony na trzy miesiące,__label__3
Tour de Pologne: 154 kolarzy wystartuje z Krakowa,__label__3
Formuła 1: Organizatorzy chcą zwiększyć liczbę wyścigów,__label__3
Tokio 2020: Polskie siatkarki wygrały z Portoryko 3:0,__label__3
Memoriał Wagnera. Vital Heynen: Nasz atak nie był dobry,__label__3
Pracownicy Ruchu Chorzów zakończyli strajk,__label__3
Nie żyje Dawid "Cygan" Kostecki. Pięściarz popełnił samobójstwo,__label__3
RMF4RT Gladiators radzą: Najważniejszy pierwszy krok...,__label__3
Piłkarska LE: Lechia odpadła w 2. rundzie eliminacji,__label__3
Piast Gliwice żegna się z piłkarską Ligą Europy,__label__3
Memoriał Wagnera. Drzyzga: Trzeciego seta przespaliśmy,__label__3
Piłkarska LE: Legia awansuje do 3. rundy eliminacji,__label__3
Memoriał Wagnera: Polscy siatkarze pokonali Serbów!,__label__3
Robert Kubica: Węgry są dla mnie prawie jak Grand Prix w domu,__label__3
Pat w negocjacjach Lewandowskiego z Bayernem. Czy Polak podpisze nowy kontrakt?,__label__3
Co dalej z Ruchem Chorzów? "Jestem zadowolony z przebiegu rozmów",__label__3
Ronaldo Messi i Salah wśród walczących o tytuł najlepszego piłkarza 2019,__label__3
Heynen o Memoriale Wagnera: To bardzo ważny turniej,__label__3
PKN ORLEN wspiera rozwój sportowych talentów,__label__3
Wisła Kraków ma nowego zawodnika. Grał w Primera Division,__label__3
Dawid Kopacz: W Polsce trenuje się tak samo jak w Niemczech,__label__3
"Jestem rozczarowana". Caster Semenya nie wystartuje w mistrzostwach świata,__label__3
Michał Przysiężny zakończył tenisową karierę,__label__3
?Marcin Wichary na campach w Radziejowie,__label__3
Heynen wybrał skład na Memoriał Wagnera. Bednorz i Kochanowski skreśleni przez selekcjonera,__label__3
?Turniej kwalifikacyjny siatkarek. Mieliśmy bilety na mecze we Wrocławiu,__label__3
Triathlonistka Ewa Komander: Faceci podczas zawodów nas podziwiają,__label__3
Nie żyje fińska narciarka Mona Lisa Nousiainen. Miała tylko 36 lat,__label__3
Nie ma dowodów na gwałt Neymara. Gwiazdor nie może jeszcze spać spokojnie,__label__3
Ekstraklasa: Pogoń Szczecin pokonał Arkę Gdynia 2:0,__label__3
W domu zawodnika Arsenalu znaleziono ciało,__label__3
Patrice Evra zakończył karierę piłkarską. "Przygotowuję się do zawodu trenera",__label__3
